author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
753851953,2021-01-30 23:59:20+00:00, ,1355666941990621198,en,0,0,0,161,Twitter for iPhone,"RT @kairyssdal: “The demonstrators included members of anti-vaccine and far-right groups.”

Dodger Stadium vaccination site shut down amid…"
145958907,2021-01-30 23:59:20+00:00, ,1355666940631670786,en,0,0,0,1,Twitter for iPhone,"RT @pash22: Just what we needed, a new strain of nationalism – the vaccine kind via @MarinaHyde https://t.co/Svv5RDVmqm"
160014389,2021-01-30 23:59:20+00:00, ,1355666940623204352,en,0,0,0,0,Twitter for Android,@Alexa_Kantor And almost 9 million people wouldn'have had the vaccine. Another dopey Lib Dem!
1869056102,2021-01-30 23:59:20+00:00, ,1355666940459692037,en,1,0,0,1,Twitter for Android,"@marlyce11 Wouldn't make sense to protect our soldiers by giving the vaccine to them and the prisoners they have to protect? Even if those people are the worst kind of people?

Put American Soldiers first."
10955942,2021-01-30 23:59:20+00:00, ,1355666940073807872,en,0,0,0,3375,Twitter Web App,RT @jonfavs: Seems like the Trump Administration lost track of 20 million vaccine doses that the Biden Administration is still trying to ac…
803045912771723264,2021-01-30 23:59:19+00:00, ,1355666939033636871,en,0,0,0,0,Twitter for Android,@MollyJongFast No one is forced to get the vaccine! What are these asshats doing?! Aghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh!
1318962786546798592,2021-01-30 23:59:19+00:00, ,1355666938689511426,en,1,1,0,0,Twitter for iPhone,@MazTheCap 💀💀💀 thats why u aint got no vaccine hoe ass
1415709866,2021-01-30 23:59:19+00:00, ,1355666938467389440,en,0,0,0,2157,Twitter for iPhone,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
1141155440,2021-01-30 23:59:19+00:00, ,1355666937037139978,en,0,0,0,0,Twitter for Android,Yall i stg this summer im getting the hell out of the US. Ill take vaccine and zoom my guys. Someone come with me
199715100,2021-01-30 23:59:19+00:00, ,1355666936374448128,en,0,0,0,6,Twitter for iPhone,"RT @ForwardCarers: There are a number of Q&amp;A #Covid-19 #vaccine virtual events planned in #Birmingham during February, starting on Mon 1 Fe…"
2996882075,2021-01-30 23:59:19+00:00, ,1355666935304871936,en,0,0,0,4,Twitter for Android,RT @SBengali: “The demonstrators included members of anti-vaccine and far-right groups. Some were telling people in line that the coronavir…
15022464,2021-01-30 23:59:18+00:00, ,1355666933933215744,en,0,0,0,1276,Twitter for iPhone,"RT @biocuriosity: CDC paid Deloitte $44 million to streamline vaccination scheduling, administration, and reporting. The tool they actually…"
1006133509981908992,2021-01-30 23:59:18+00:00, ,1355666932490448896,en,0,0,0,2,Twitter for iPhone,"RT @ColoradoSun: “It’s no big deal”: Colorado governor receives coronavirus vaccine, urges others to follow his lead https://t.co/rNIiZyubr9"
1078386004040519681,2021-01-30 23:59:18+00:00, ,1355666932247240707,en,0,0,0,12,Twitter for iPhone,"RT @stevencooganUK: @JamesDelingpole That spike is after the treatment program started. They call it a vaccine.

MH claims that 78% of over…"
462476773,2021-01-30 23:59:18+00:00, ,1355666931521519616,en,0,0,0,178,Twitter for Android,"RT @RawStory: #BREAKING 

Anti-vax protesters shut down Dodger Stadium vaccine site -- LAPD respond 'in force': report 
https://t.co/h77GPP…"
71726938,2021-01-30 23:59:18+00:00, ,1355666931299147778,en,0,0,0,8126,Twitter for iPhone,RT @GOPLeader: President Biden told us he would have a plan to defeat the virus on day 1. He just never told us that it would be to give th…
555908919,2021-01-30 23:59:18+00:00, ,1355666930934439937,en,0,0,0,729,Twitter Web App,"RT @afneil: Then there’s the abuse heaped on Kate Bingham, former head of UK’s vaccine task force at the centre of our success, just becaus…"
2548582724,2021-01-30 23:59:18+00:00, ,1355666930879913989,en,1,0,0,0,Twitter for iPhone,"@brad_dickson No Ricketts fan but: Lincoln/Omaha areas aren’t as fast because population allocations used by medical facilities w/nurses, doctors, nursing home residents, and smaller counties had vaccine deniers so moved sooner second shot/1B category!"
1289230262304493569,2021-01-30 23:59:17+00:00, ,1355666930321993730,en,0,0,0,1,Twitter Web App,"https://t.co/ez1AxakOmy 
We must continue to keep the distance from other people
#Covid #Coronavirus #Vaccine #Covid19 #OOP #ComputerScience #StayHome #Agent #SocialDistancing #Simulation #Python #pythonprogramming #StayHomeStaySafe"
22186596,2021-01-30 23:59:17+00:00, ,1355666929793564672,en,0,0,0,0,Twibble.io,Biden team scrambles to find 20m vaccine doses Trump reportedly failed to track https://t.co/aL23JMY2xo via @guardian https://t.co/4EnRDqEJDl
952241531490095105,2021-01-30 23:59:17+00:00, ,1355666928824684544,en,0,0,0,5300,Twitter for Android,RT @DonaldJTrumpJr: Apparently 80 million people voted for a terrorist first policy. Absolutely sick this admin  would prioritize those mon…
241413656,2021-01-30 23:59:16+00:00, ,1355666926119350274,en,0,0,0,161,Twitter for Android,"RT @kairyssdal: “The demonstrators included members of anti-vaccine and far-right groups.”

Dodger Stadium vaccination site shut down amid…"
1094295440,2021-01-30 23:59:16+00:00, ,1355666925653794821,en,0,0,0,6006,Twitter for Android,RT @trahvv: Oh get a vaccine? Just get a vaccine? Why don’t I strap on my vaccine helmet and squeeze down into a vaccine cannon and fire of…
386127157,2021-01-30 23:59:16+00:00, ,1355666924529704963,en,0,0,0,4008,Twitter for iPhone,RT @Mikel_Jollett: We’re at the mass vaccination site at Dodger Stadium to get my mom the vaccine. The anti–vax protestors have approached…
182505017,2021-01-30 23:59:16+00:00, ,1355666924135452672,en,0,0,0,0,Twitter Web App,"@SenTedCruz looks like the Pentagon isn't going through with it! Stay on them, let them know the Citizens are not happy about Detainees getting the vaccine before them. Thank you! https://t.co/BLYlLk4G7e"
16118380,2021-01-30 23:59:16+00:00, ,1355666922860290048,en,0,0,0,1173,Twitter Web App,RT @kenklippenstein: The U.K. has had one of the most successful vaccine rollouts in the world because of their government-run healthcare s…
2635505990,2021-01-30 23:59:16+00:00, ,1355666922851983361,en,0,0,0,16,Twitter Web App,RT @mariasundaram: We need to start understanding that vaccine nationalism is bad for ALL of us in the long run. (See me quoted below in @w…
40658064,2021-01-30 23:59:15+00:00, ,1355666920683560967,en,0,0,0,13,Twitter for iPhone,RT @DuncanBannatyne: More than 8 million people in UK have received there first Covid vaccine jab.   That is great going
19555923,2021-01-30 23:59:15+00:00, ,1355666920293412864,en,0,0,0,161,Twitter Web App,"RT @kairyssdal: “The demonstrators included members of anti-vaccine and far-right groups.”

Dodger Stadium vaccination site shut down amid…"
2377550589,2021-01-30 23:59:15+00:00, ,1355666918984843268,en,0,0,0,8433,Twitter for iPhone,"RT @ashishkjha: For those of you keeping score at home

26 million Americans are known to have had COVID
420K of them died from COVID

29 m…"
3291874228,2021-01-30 23:59:15+00:00, ,1355666918959677444,en,0,0,0,286,Twitter for iPad,"RT @andymoz78: Yeah, I thought that just as I donned my 🇨🇳 made PPE, before booking up a patient to a  🇸🇪 ventilator, having received a 🇩🇪…"
14254409,2021-01-30 23:59:14+00:00, ,1355666914706485249,en,1,0,0,0,Twitter for iPhone,"'Who is a health-care worker?': The big question we must ask in vaccine planning, by @nilikm #HuffPostOpinion https://t.co/WU7Oz5XQIA #"
780579095264399361,2021-01-30 23:59:14+00:00, ,1355666914161418240,en,10,0,1,1,Twitter Web App,"A team of professionals is constantly examining vaccine safety data for all vaccines, especially the COVID-19 vaccines. This was in fact a focal point of the last ACIP meeting: 
https://t.co/I9JmyNdVGX"
120655172,2021-01-30 23:59:13+00:00, ,1355666912324198401,en,0,0,0,1369,Twitter for iPad,RT @sarahjanet: I don't even LIKE Trudeau that much and I got so sick of the Trudeau bashing and fearmongering in the media about Canada's…
1295702803273388032,2021-01-30 23:59:13+00:00, ,1355666912177483779,en,0,0,0,0,Twitter Web App,"And this is just the begining.....

https://t.co/jtVxHNSGOP"
823668124595564544,2021-01-30 23:59:13+00:00, ,1355666912156516360,en,5,0,0,0,Twitter Web App,@chadloder Why would they protest someone getting a shot? It's their body and they can chose to get a vaccine if they want to. this is beyond stupid.
1265539735,2021-01-30 23:59:13+00:00, ,1355666910306775049,en,0,0,0,9260,Twitter for iPhone,RT @mustachetoilet: This is a hell of a thing to say and do when the vaccine isn't even readily available to 95% of the population https://…
1074400686215811072,2021-01-30 23:59:13+00:00, ,1355666910306684928,en,1,0,0,0,Twitter for iPhone,"@hbecerraLATimes If you don’t want the vaccine don’t get it. If you stop others, go to jail. Felony charges, no early out, no bail. Pay all court costs, selfish jerks."
1335986212507627520,2021-01-30 23:59:12+00:00, ,1355666908931100678,en,0,0,0,105,Twitter for Android,"RT @4everNeverTrump: Who the fuck decides to spend their weekend blocking access to a vaccine site?

Just fucking psychotic."
59355389,2021-01-30 23:59:12+00:00, ,1355666908268228608,en,0,0,0,2150,Twitter for Android,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
19071174,2021-01-30 23:59:12+00:00, ,1355666908188729349,en,1,0,0,0,Twitter for iPhone,@BreitbartNews The Frankfurt School is an intellectual virus in need of a vaccine.
780579095264399361,2021-01-30 23:59:12+00:00, ,1355666907421175815,en,9,0,1,0,Twitter Web App,"Indeed, VAERS is very much the tip of the iceberg when it comes to our vaccine pharmacovigilance: 
https://t.co/wsrSb0l8aU
https://t.co/4oOGCPDw3g
https://t.co/qOGMJZawA9"
1327843160,2021-01-30 23:59:12+00:00, ,1355666906754244609,en,1,0,0,0,Twitter Web App,"The vaccination site at #DodgerStadium administered 7,30 #COVID19 vaccine shots on Friday, but was briefly shut down on Saturday by anti-vax protesters. https://t.co/nh8LKUnNLg #UnitedStates"
780579095264399361,2021-01-30 23:59:12+00:00, ,1355666906334830592,en,12,0,1,1,Twitter Web App,"Secondly, any time the vaccine is associated with any kind of serious medical issues, it's going to force people to seek care. We don't need passive reporting systems to capture these events. We have things like the VSD for that:
https://t.co/Flg3IRqz88"
741677155214561280,2021-01-30 23:59:12+00:00, ,1355666906305482754,en,0,0,0,0,Twitter Web App,@TheFabledAesop I believe the vaccine takes 3 weeks to become effective &amp; it is not 100% effective then. There must be those who already have covid when they are vaccinated so there are bound to be some affected. The issue is its prevelence. I hope you're vaccinated soon &amp; keep to safety rules.
761290,2021-01-30 23:59:12+00:00, ,1355666906020159490,en,66,0,13,14,Twitter for iPhone,"“We don’t want a vaccine! And you can’t make us get one! My rights!!!”

“Cool. Don’t get one then.”

“Awesome! We’re gonna block you from getting one too!”

😐 https://t.co/YzJVX2hbc2"
2581247963,2021-01-30 23:59:11+00:00, ,1355666904321552386,en,0,0,0,1339,Twitter for iPhone,"RT @DanCrenshawTX: Ah so THATS the new vaccine plan they’ve been talking about. 

Can’t make this crap up."
1048740205,2021-01-30 23:59:11+00:00, ,1355666904321413124,en,0,0,0,1173,Twitter for iPhone,RT @kenklippenstein: The U.K. has had one of the most successful vaccine rollouts in the world because of their government-run healthcare s…
1269131912712540161,2021-01-30 23:59:11+00:00, ,1355666902815813633,en,0,0,0,0,Twitter for Android,Wait until insurrectionist are sent to GITMO. Then we'll see what they have to say about vaccine prisoners and terrorist!
2552733778,2021-01-30 23:59:11+00:00, ,1355666902790639620,en,0,0,0,4562,Twitter for Android,RT @VirusesImmunity: A single-shot J&amp;J Janssen COVID19 vaccine phase 3 results summarized in one table. Great news! Imagine being 💯 protect…
780579095264399361,2021-01-30 23:59:11+00:00, ,1355666902513840131,en,11,0,1,1,Twitter Web App,"VAERS reports have no controls to go with them, and they are invariably going to be biased accounts, most of which rely only on a temporal association. 

As discussed here: 
https://t.co/Q2zuD6o9qQ

Rare things can happen rarely. It doesn't mean the vaccine is at fault. https://t.co/2n9H7QdPHp"
23143326,2021-01-30 23:59:11+00:00, ,1355666902085816324,en,0,0,0,15,Twitter Web App,"RT @happyhexer: @Laurie_Garrett Any organizers should be prosecuted. It's bad enough we have anti-vaxxers, but they have no right to preven…"
1040472653436542976,2021-01-30 23:59:11+00:00, ,1355666901549125634,en,0,0,0,0,Twitter Web App,@mstewart_23 It is highly unlikely that the vaccine rollout will be in place by the start of next season and there is no way the fans will continue to watch this pish on Celtic TV. Trouble ahead while they keep Lennon there
48877205,2021-01-30 23:59:10+00:00, ,1355666901108547584,en,0,0,0,2157,Twitter for iPhone,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
1221476215250464769,2021-01-30 23:59:10+00:00, ,1355666900836110339,en,0,0,0,1,Twitter Web App,RT @JWGriff: @sam_oldenburg @mandy_mclaren @Joe_Gerth There is no shortage of people who believe they should go first.  There were at least…
3002681803,2021-01-30 23:59:10+00:00, ,1355666900777361410,en,0,0,0,9260,Twitter Web App,RT @mustachetoilet: This is a hell of a thing to say and do when the vaccine isn't even readily available to 95% of the population https://…
709457214239453188,2021-01-30 23:59:10+00:00, ,1355666900101984257,en,0,0,0,2157,Twitter for Android,"RT @MaxKennerly: It's 40 detainees at Gitmo. They're not getting the vaccine so they can dine-in at restaurants, they're getting it to ensu…"
138567043,2021-01-30 23:59:10+00:00, ,1355666899644907523,en,0,0,0,0,Twitter for iPad,"As Canada awaits vaccine doses, relying on other countries is the wrong approach: U.K. expert https://t.co/UBiCY9Cfo1"
780579095264399361,2021-01-30 23:59:10+00:00, ,1355666899607166979,en,26,1,2,5,Twitter Web App,This next point is very important: Anyone who goes diving into VAERS reports to claim a specific harm from the vaccine is either being dishonest or is unqualified to be opining on the subject matter. There is no assessment of causality attached to these reports.
884852778442665985,2021-01-30 23:59:10+00:00, ,1355666899355402241,en,0,0,0,682,Twitter for Android,RT @jsolomonReports: Breaking: Pentagon halting Guantanamo Bay COVID vaccine plan after backlash | Just The News https://t.co/5StTM2TViv
780579095264399361,2021-01-30 23:59:10+00:00, ,1355666898646654981,en,16,0,1,1,Twitter Web App,"In short, the existence of a VAERS report in isolation offers absolutely no evidence that the vaccine caused the stated harm in the report, or that it's even related at all. 

You're going to see (or already are) screenshots of terrifying reports relating to COVID-19 vaccines."
973647197769293824,2021-01-30 23:59:10+00:00, ,1355666898411778051,en,0,0,0,119,Twitter Web App,"RT @BelfastGirv: To those people of North Down who are vulnerable and awaiting vaccine, your MP wants to give it to Europeans, he believes…"
3684600376,2021-01-30 23:59:10+00:00, ,1355666897287716868,en,0,0,0,9,Twitter for Android,RT @JKSteinberger: On the one hand I want us all to get along and work together to fix climate &amp; health &amp; social justice. On the other hand…
883484759091023872,2021-01-30 23:59:10+00:00, ,1355666897195433990,en,0,0,0,8433,Twitter for Android,"RT @ashishkjha: For those of you keeping score at home

26 million Americans are known to have had COVID
420K of them died from COVID

29 m…"
780579095264399361,2021-01-30 23:59:09+00:00, ,1355666897015070721,en,15,0,1,1,Twitter Web App,"Someone has even gone as far as to report that the vaccine turned them into the incredible hulk (however they were subsequently contacted and agreed to take the report down: 
https://t.co/kLEFqX7m9d"
504861222,2021-01-30 23:59:09+00:00, ,1355666896767471617,en,0,0,0,0,Twitter Web App,"@GOPLeader Everybody gets the vaccine Kevin.  Even Q-anon and 
 republicans get it."
780579095264399361,2021-01-30 23:59:09+00:00, ,1355666896075575297,en,20,2,1,1,Twitter Web App,"You can verify that these events are as they say they are because IDs are included to confirm them. 
I hope we can all agree that ""lyme disease,"" and ""fart that left yellow stain in underwear 6 months post-vaccine"" are not safety concerns pertaining to the vaccine."
19080988,2021-01-30 23:59:09+00:00, ,1355666895689707526,en,2,0,1,0,Twitter Web App,@Crof @MalcolmNance They will start bombing clinics and vaccine facilities soon. #waitforit
1966250928,2021-01-30 23:59:09+00:00, ,1355666895236706308,en,0,0,0,2,Twitter for Android,"RT @263Chat: A new coronavirus vaccine has been shown to be 89.3% effective in large-scale UK trials.

The Novavax jab is the first to show…"
780579095264399361,2021-01-30 23:59:09+00:00, ,1355666893613510660,en,18,0,1,1,Twitter Web App,"As an adverse event is anything bad that happens following the receipt of a pharmaceutical, it need not be causally related to the vaccine. If you look hard enough you can find VAERS reports for things that are obviously unrelated. For instance: https://t.co/hfdrCBHAnO"
1133824718992302080,2021-01-30 23:59:09+00:00, ,1355666893152120833,en,0,0,0,894,Twitter for iPhone,RT @ajcdeane: I see @Keir_Starmer is holding back on any kind of EU vaccine discussions until hindsight provides the best possible line to…
72696858,2021-01-30 23:59:08+00:00, ,1355666892346847234,en,0,0,0,623,Twitter for iPhone,RT @eatinginmycar: Until like a week ago the vaccine rollout in my city was run by a 22 year old grad student who was stealing vaccines to…
1222739029025873920,2021-01-30 23:59:08+00:00, ,1355666891084353537,en,0,0,0,12,Twitter Web App,"RT @DelthiaRicks: One-third of Africa will be vaccinated this year, according to the World Health Organization. It's estimated Africa will…"
1658894466,2021-01-30 23:59:08+00:00, ,1355666890870333442,en,0,0,0,1299,Twitter for iPad,RT @chadloder: 30 anti-vaccine protestors have shut down the largest vaccination site in the US.
780579095264399361,2021-01-30 23:59:08+00:00, ,1355666890446790656,en,60,7,2,15,Twitter Web App,"Let's talk about the US's vaccine adverse event reporting system (VAERS), with emphasis on its misuse by bad actors. 

VAERS is a self-explanatory system. I mean that literally: it tells you exactly how to use it (and how not to). 

https://t.co/lvvUS9jJI9 https://t.co/hd6qpyk19s"
527716779,2021-01-30 23:59:08+00:00, ,1355666890367135747,en,0,0,0,2150,Twitter for Mac,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
564941929,2021-01-30 23:59:08+00:00, ,1355666890341969926,en,0,0,0,277,Twitter Web App,"RT @lisa__dsouza: Plans to vaccinate 10,000 people in Denver this weekend are underway!

UC Health will give 5,000 patients the COVID-19 va…"
2812123590,2021-01-30 23:59:08+00:00, ,1355666889993822209,en,0,0,0,0,Twitter for iPad,"Next time someone brags about Canada’s excellent healthcare system....

 Canadian snowbirds in Florida are already getting the COVID-19 vaccine | CBC News https://t.co/bFwXnE59gM"
2356127598,2021-01-30 23:59:08+00:00, ,1355666889205313538,en,0,0,0,0,Twitter for iPhone,"The #EU abruptly reversed an attempt to block #Covid_19 #vaccines from being shipped across the Irish border into #Britain, the latest stumble in #Europe's faltering vaccine rollout. @nytimes #Diplomacy140

https://t.co/4zWGJUqVYH"
1255848224574763009,2021-01-30 23:59:08+00:00, ,1355666888823607302,en,0,0,0,11,Twitter,"RT @Quicktake: New York has administered 1.4 million (91%) of its 1st round of vaccine doses, says Governor Cuomo https://t.co/26OjQg9LbZ"
801253065684881408,2021-01-30 23:59:08+00:00, ,1355666888811020288,en,2,0,0,0,Twitter for iPad,"@KamVTV The Vaccines they should be at the bottom of the barrel, American should receive the vaccine before they are shipped to any country let alone to GITMO"
14747113,2021-01-30 23:59:07+00:00, ,1355666887980552194,en,0,0,0,153,Tweetbot for iΟS,RT @EricTopol: Bottom line: Await final data.. But this bolsters my confidence that JNJ vaccine is a major contribution for its ability to…
158465156,2021-01-30 23:59:07+00:00, ,1355666887733084162,en,0,0,0,627,Twitter for Android,"RT @KateWilton1: I am a remainer, I would still vote Remain if we had a vote this week. Yes the EU made a mistake yesterday. Should a fight…"
3148420057,2021-01-30 23:59:07+00:00, ,1355666886525026306,en,6,0,1,2,Twitter for iPhone,@MollyJongFast It boggles the mind how absolutely ignorant people are. Then they go and protest a vaccine to show their ignorance? SMH😖
499269799,2021-01-30 23:59:07+00:00, ,1355666886118223877,en,0,0,0,4008,Twitter for iPhone,RT @Mikel_Jollett: We’re at the mass vaccination site at Dodger Stadium to get my mom the vaccine. The anti–vax protestors have approached…
1614169976,2021-01-30 23:59:07+00:00, ,1355666885421932551,en,1,0,0,0,Twitter for iPhone,@SnowflakeSnark I wore the double mask when I went to get my vaccine because I knew I would be in an indoor space with a large number of people be stationary as we waited and even though I have an eight layer filter in my mask I wanted to be extra protected
224335400,2021-01-30 23:59:07+00:00, ,1355666884956352513,en,0,0,0,2091,Twitter for Android,RT @ChuckCallesto: BREAKING REPORT: Rep Stephen Lynch [D-MA] has announced that he TESTED POSITIVE FOR COVID-19 after receiving BOTH DOSES…
73276861,2021-01-30 23:59:06+00:00, ,1355666884281192448,en,4,0,1,1,Twitter for iPhone,"I waited on hold for hours to get my grandma’s vaccine appontements set up. Since it was cancelled, I’ve checked @OchsnerHealth daily to see if she can reschedule and even @Walgreens since they’re supposedly available here. 

NOTHING. Access is the issue here, not willingness."
3858002357,2021-01-30 23:59:06+00:00, ,1355666884138557445,en,0,0,0,1515,Twitter for Android,"RT @AP: The CDC issues an order requiring travelers to wear a mask on public transportation in the U.S., echoing an executive order by Pres…"
427884995,2021-01-30 23:59:06+00:00, ,1355666883895169025,en,0,0,0,1771,Twitter Web App,"RT @BorisJohnson: More than 8 million people across the United Kingdom have now received their first vaccine dose.

Thank you to everyone w…"
1194073529945378822,2021-01-30 23:59:06+00:00, ,1355666883790467080,en,0,0,0,3182,Twitter for Android,"RT @charliekirk11: When Joe Biden told us he “had a plan” to distribute the China Virus vaccine, I wonder why he never mentioned that terro…"
1237476034548764674,2021-01-30 23:59:06+00:00, ,1355666882574114817,en,0,0,0,125,Twitter for iPhone,"RT @hildabast: J&amp;J ENSEMBLE data is here - what. a. day. 

It works with a single, simple to distribute, shot, which is huge. And it's comp…"
1170554045712359425,2021-01-30 23:59:06+00:00, ,1355666880795529217,en,1,0,0,0,Twitter Web App,"@gummibear737 Absolutely. They refused to repurpose HCQ and IMT for political reasons and to push through the mRNA “not a vaccine.” It is criminal what they have done. The deaths from cv, and the ongoing lockdown, depression, suicide and economic devastation. We are looking at Neuremberg II."
253327891,2021-01-30 23:59:06+00:00, ,1355666880615202819,en,3,0,1,0,Twitter for iPad,"7/ ... where he said “You know Chief, that was the time where I was most scared, waitin’ for my turn (to be rescued from the water)”. While there was no vaccine at all, waiting wasn’t optional. Now that it’s here, even us introverts are looking for our spot on the rescue boat."
1092120433476792321,2021-01-30 23:59:06+00:00, ,1355666880548237318,en,0,0,0,0,WordPress.com,"13,000 sign up for Covid-19 vaccine shots https://t.co/WMBc7J5eMg"
967289146225168384,2021-01-30 23:59:05+00:00, ,1355666880112054273,en,0,1,0,0,Twitter Web App,French President Emmanuel Macron faces criticism for ‘nonsense’ claims about AstraZeneca vaccine https://t.co/ErOl4NBFvp https://t.co/xNXmEFurD9
1063084066214461441,2021-01-30 23:59:05+00:00, ,1355666880032333826,en,0,0,0,0,Twitter Web App,"@AndyDavidson14 @rebeccabarr28 @danielmgmoylan @BorisJohnson Anyway, good chat, hope you get the vaccine soon, although judging by the current rate in the EU, I doubt it. 👍😂"
875979942852513792,2021-01-30 23:59:05+00:00, ,1355666879893921792,en,0,0,0,520,Twitter Web App,"RT @museummammy: The media is doing a lot to tell to get this vaccine, but very little to tell us how to access it. https://t.co/tY173cXVwH"
253327891,2021-01-30 23:59:05+00:00, ,1355666879382077440,en,3,0,1,0,Twitter for iPad,"6/ The vaccine rollout(s) have GOT to improve and fast. Knowing there are vaccines and yet still having to stay in lockdown while society waits is maddening, adding yet more stress. It reminds me a bit of that story told by Capt. Quinn in “Jaws” about the USS Indianapolis ..."
782435711660138498,2021-01-30 23:59:05+00:00, ,1355666878916653059,en,0,0,0,34,Twitter for iPhone,RT @LucasFoxNews: Pentagon ‘pausing’ plan to give 9/11 mastermind Khalid Sheikh Mohammed and other Gitmo detainees the coronavirus vaccine
386057586,2021-01-30 23:59:05+00:00, ,1355666877855350784,en,0,0,0,1173,Twitter for iPhone,RT @kenklippenstein: The U.K. has had one of the most successful vaccine rollouts in the world because of their government-run healthcare s…
240486366,2021-01-30 23:59:05+00:00, ,1355666877557612545,en,0,0,0,2150,Twitter for iPhone,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
315715154,2021-01-30 23:59:05+00:00, ,1355666877364637703,en,0,0,0,0,Twitter for Android,"""The mRNA vaccine is not a vaccine...."" ~ Dr Wakefield Pt. 2 https://t.co/NU83Xpy7OD"
25053299,2021-01-30 23:59:05+00:00, ,1355666876165218307,en,6,0,2,6,SocialFlow,COVID vaccine recipients may still be infectious. When will we know for sure? https://t.co/ubI7RW1fUZ
893622300,2021-01-30 23:59:04+00:00, ,1355666875934519297,en,0,0,0,1511,Twitter for Android,"RT @jeremyfaust: At the age of 6, my mom SELF VOLUNTEERED to be randomized to receive either polio vaccine or placebo.

She never found out…"
27175634,2021-01-30 23:59:04+00:00, ,1355666873501642753,en,0,0,0,26,Twitter for iPhone,"RT @katelovesneuro: @latimes JFC don't get the vaccine if you don't want it BUT DON'T SHUT OUT THOSE WHO DO!
Stay your ass away

FACT: Not…"
917191404333363200,2021-01-30 23:59:04+00:00, ,1355666873329840131,en,0,0,0,3858,Twitter for Android,"RT @DonaldJTrumpJr: Terrorists First was his big vaccine plan apparently. 

The new administration has a plan and as we warned you it’s Ame…"
955674633268690945,2021-01-30 23:59:04+00:00, ,1355666872507658244,en,0,0,0,142,Twitter for Android,"RT @LindaMcQuaig: Outrageous! Before privatization, Canada's Connaught Labs was world leader in vaccines. It helped develop polio vaccine &amp;…"
391723359,2021-01-30 23:59:04+00:00, ,1355666871979286529,en,0,0,0,1,Twitter for Android,"RT @ReleaseGibbons: @NulaTweets @FrancescoNicoli @Williamw1 @HuwSayer Regardless of the AZ vaccine, the EU vaccine programme is behind in g…"
1318925595259129856,2021-01-30 23:59:03+00:00, ,1355666871652147201,en,0,0,0,129,Twitter Web App,"RT @NYGovCuomo: Vaccination Update:
 
91% of first doses allocated to NYS healthcare distribution sites have been administered as of 11am t…"
3145161121,2021-01-30 23:59:03+00:00, ,1355666870683262976,en,0,0,0,1,Twitter Web App,RT @JLoganINC: Like A Vaccine 💉 @Madonna https://t.co/2mwWZb5FKe
756626345862586368,2021-01-30 23:59:03+00:00, ,1355666869961846786,en,0,0,0,32,Twitter Web App,RT @trying2help: @MollyJongFast And hurts good people who NEED their vaccine. I think the protestors who block the people going in should b…
1245107939939098624,2021-01-30 23:59:03+00:00, ,1355666868418306052,en,0,0,0,2150,Twitter for Android,"RT @ChrisMegerian: Far-right and anti-vaccine protestors blocked access to Dodger Stadium, where people were lined up to get inoculated  ht…"
51378153,2021-01-30 23:59:03+00:00, ,1355666868107837442,en,1,0,0,0,Twitter Web App,WHO: Global pandemic ‘will not end’ if vaccine nationalism takes hold | The New Daily https://t.co/0OvPLNteyh
228174127,2021-01-30 23:59:02+00:00, ,1355666867575287814,en,0,0,0,0,Twitter Web App,"COVID Vaccine Precautions, Liability Protections | Indiana Newsdesk https://t.co/qHWzSZTsp3 via @YouTube"
152319602,2021-01-30 23:59:02+00:00, ,1355666867139063808,en,0,0,0,1173,Twitter for Android,RT @kenklippenstein: The U.K. has had one of the most successful vaccine rollouts in the world because of their government-run healthcare s…
1118964780495142912,2021-01-30 23:59:02+00:00, ,1355666866925133828,en,0,0,0,302,Twitter Web App,"RT @JasonLeopold: Dodger Stadium’s COVID-19 vaccination site shut down after protesters gather at entrance

The demonstrators included memb…"
1331342466214203393,2021-01-30 23:59:02+00:00, ,1355666866337943555,en,0,0,0,0,Twitter for iPad,U.K. Authorizes Covid-19 Vaccine From Oxford and AstraZeneca - The New York Times https://t.co/QvW0iWG0T1
3627037398,2021-01-30 23:59:02+00:00, ,1355666866312597505,en,0,0,0,28,Twitter for Android,RT @ALT_uscis: White people took up Covid-19 vaccination slots in New York's Latino Washington Heights neighborhood - CNN https://t.co/8zOw…
457700573,2021-01-30 23:59:02+00:00, ,1355666864752513026,en,0,0,0,164,Twitter Web App,"RT @XSalaimartin: ""The commission... dragged out the talks to secure better prices and product liability guarantees. That meant it signed t…"
